Timestamp,Prediction
20181107_0735-0740,0.0
20181107_0740-0745,0.0
20181107_0745-0750,0.0
20181107_0750-0755,0.0
20181107_0755-0800,0.0
20181107_0800-0805,0.0
20181107_0805-0810,0.0
20181107_0810-0815,0.0
20181107_0815-0820,0.0
20181107_0820-0825,0.0
20181107_0825-0830,0.0
20181107_0830-0835,0.0
20181107_0835-0840,0.0
20181107_0840-0845,0.0
20181107_0845-0850,0.0
20181107_0850-0855,0.0
20181107_0855-0900,0.0
20181107_0900-0905,0.0
20181107_0905-0910,0.0
20181107_0910-0915,0.0
20181107_0915-0920,0.0
20181107_0920-0925,0.0
20181107_0925-0930,0.0
20181107_0930-0935,0.0
20181107_0935-0940,0.0
20181107_0940-0945,0.0
20181107_0945-0950,0.0
20181107_0950-0955,0.0
20181107_0955-1000,0.0
20181107_1000-1005,0.0
20181107_1005-1010,0.0
20181107_1010-1015,0.0
20181107_1015-1020,0.0
20181107_1020-1025,0.0
20181107_1025-1030,0.0
20181107_1030-1035,0.0
20181107_1035-1040,0.0
20181107_1040-1045,0.0
20181107_1045-1050,0.0
20181107_1050-1055,0.0
20181107_1055-1100,0.0
20181107_1100-1105,0.0
20181107_1105-1110,0.0
20181107_1110-1115,0.0
20181107_1115-1120,0.0
20181107_1120-1125,0.0
20181107_1125-1130,0.0
20181107_1130-1135,0.0
20181107_1135-1140,0.0
20181107_1140-1145,0.0
20181107_1145-1150,0.0
20181107_1150-1155,0.0
20181107_1155-1200,0.0
20181107_1200-1205,0.0
20181107_1205-1210,0.0
20181107_1210-1215,0.0
20181107_1215-1220,0.0
20181107_1220-1225,0.0
20181107_1225-1230,0.0
20181107_1230-1235,0.0
20181107_1235-1240,0.0
20181107_1240-1245,0.0
20181107_1245-1250,0.0
20181107_1250-1255,0.0
20181107_1255-1300,0.0
20181107_1300-1305,0.0
20181107_1305-1310,0.0
20181107_1310-1315,0.0
20181107_1315-1320,0.0
20181107_1320-1325,0.0
20181107_1325-1330,0.0
20181107_1330-1335,0.0
20181107_1335-1340,0.0
20181107_1340-1345,0.0
20181107_1345-1350,0.0
20181107_1350-1355,0.0
20181107_1355-1400,0.0
20181107_1400-1405,0.0
20181107_1405-1410,0.0
20181107_1410-1415,0.0
20181107_1415-1420,0.0
20181107_1420-1425,0.0
20181107_1425-1430,0.0
20181107_1430-1435,0.0
20181107_1435-1440,0.0
20181107_1440-1445,0.0
20181107_1445-1450,0.0
20181107_1450-1455,0.0
20181107_1455-1500,0.0
20181107_1500-1505,0.0
20181107_1505-1510,0.0
20181107_1510-1515,0.0
20181107_1515-1520,0.0
20181107_1520-1525,0.0
20181107_1525-1530,0.0
20181107_1530-1535,0.0
20181107_1535-1540,0.0
20181107_1540-1545,0.0
20181107_1545-1550,0.0
20181107_1550-1555,0.0
20181107_1555-1600,0.0
20181107_1600-1605,0.0
20181107_1605-1610,0.0
20181107_1610-1615,0.0
20181107_1615-1620,0.0
20181107_1620-1625,0.0
20181107_1625-1630,0.0
20181107_1630-1635,0.0
20181107_1635-1640,0.0
20181107_1640-1645,0.0
20181107_1645-1650,0.0
20181107_1650-1655,0.0
20181107_1655-1700,0.0
20181107_1700-1705,0.0
20181107_1705-1710,0.0
20181107_1710-1715,0.0
20181107_1715-1720,0.0
20181107_1720-1725,0.0
20181107_1725-1730,0.0
20181107_1730-1735,0.0
20181107_1735-1740,0.0
20181107_1740-1745,0.0
20181107_1745-1750,0.0
20181107_1750-1755,0.0
20181107_1755-1800,0.0
20181107_1800-1805,0.0
20181107_1805-1810,0.0
20181107_1810-1815,0.0
20181107_1815-1820,0.0
20181107_1820-1825,0.0
20181107_1825-1830,0.0
20181107_1830-1835,0.0
20181107_1835-1840,0.0
20181107_1840-1845,0.0
20181107_1845-1850,0.0
20181107_1850-1855,0.0
20181107_1855-1900,0.0
20181107_1900-1905,0.0
20181107_1905-1910,0.0
20181107_1910-1915,0.0
20181107_1915-1920,0.0
20181107_1920-1925,0.0
20181107_1925-1930,0.0
20181107_1930-1935,0.0
20181107_1935-1940,0.0
20181107_1940-1945,0.0
20181107_1945-1950,0.0
20181107_1950-1955,0.0
20181107_1955-2000,0.0
20181107_2000-2005,0.0
20181107_2005-2010,0.0
20181107_2010-2015,0.0
20181107_2015-2020,0.0
20181107_2020-2025,0.0
20181107_2025-2030,0.0
20181107_2030-2035,0.0
20181107_2035-2040,0.0
20181107_2040-2045,0.0
20181107_2045-2050,0.0
20181107_2050-2055,0.0
20181107_2055-2100,0.0
20181107_2100-2105,0.0
20181107_2105-2110,0.0
20181107_2110-2115,0.0
20181107_2115-2120,0.0
20181107_2120-2125,0.0
20181107_2125-2130,0.0
20181107_2130-2135,0.0
20181107_2135-2140,0.0
20181107_2140-2145,0.0
20181107_2145-2150,0.0
20181107_2150-2155,0.0
20181107_2155-2200,0.0
20181107_2200-2205,0.0
20181107_2205-2210,0.0
20181107_2210-2215,0.0
20181107_2215-2220,0.0
20181107_2220-2225,0.0
20181107_2225-2230,0.0
20181107_2230-2235,0.0
20181107_2235-2240,0.0
20181107_2240-2245,0.0
20181107_2245-2250,0.0
20181107_2250-2255,0.0
20181107_2255-2300,0.0
20181107_2300-2305,0.0
20181107_2305-2310,0.0
20181107_2310-2315,0.0
20181107_2315-2320,0.0
20181107_2320-2325,0.0
20181107_2325-2330,0.0
20181107_2330-2335,0.0
20181107_2335-2340,0.0
20181107_2340-2345,0.0
20181107_2345-2350,0.0
20181107_2350-2355,0.0
20181107_2355-0000,0.0
20181108_0000-0005,0.0
20181108_0005-0010,0.0
20181108_0010-0015,0.0
20181108_0015-0020,0.0
20181108_0020-0025,0.0
20181108_0025-0030,0.0
20181108_0030-0035,0.0
20181108_0035-0040,0.0
20181108_0040-0045,0.0
20181108_0045-0050,0.0
20181108_0050-0055,0.0
20181108_0055-0100,0.0
20181108_0100-0105,0.0
20181108_0105-0110,0.0
20181108_0110-0115,0.0
20181108_0115-0120,0.0
20181108_0120-0125,0.0
20181108_0125-0130,0.0
20181108_0130-0135,0.0
20181108_0135-0140,0.0
20181108_0140-0145,0.0
20181108_0145-0150,0.0
20181108_0150-0155,0.0
20181108_0155-0200,0.0
20181108_0200-0205,0.0
20181108_0205-0210,0.0
20181108_0210-0215,0.0
20181108_0215-0220,0.0
20181108_0220-0225,0.0
20181108_0225-0230,0.0
20181108_0230-0235,0.0
20181108_0235-0240,0.0
20181108_0240-0245,0.0
20181108_0245-0250,0.0
20181108_0250-0255,0.0
20181108_0255-0300,0.0
20181108_0300-0305,0.0
20181108_0305-0310,0.0
20181108_0310-0315,0.0
20181108_0315-0320,0.0
20181108_0320-0325,0.0
20181108_0325-0330,1.0
20181108_0330-0335,0.0
20181108_0335-0340,0.0
20181108_0340-0345,0.0
20181108_0345-0350,0.0
20181108_0350-0355,0.0
20181108_0355-0400,0.0
20181108_0400-0405,0.0
20181108_0405-0410,0.0
20181108_0410-0415,0.0
20181108_0415-0420,0.0
20181108_0420-0425,1.0
20181108_0425-0430,0.0
20181108_0430-0435,0.0
20181108_0435-0440,0.0
20181108_0440-0445,0.0
20181108_0445-0450,0.0
20181108_0450-0455,1.0
20181108_0455-0500,0.0
20181108_0500-0505,0.0
20181108_0505-0510,0.0
20181108_0510-0515,0.0
20181108_0515-0520,0.0
20181108_0520-0525,0.0
20181108_0525-0530,0.0
20181108_0530-0535,0.0
20181108_0535-0540,0.0
20181108_0540-0545,0.0
20181108_0545-0550,0.0
20181108_0550-0555,0.0
20181108_0555-0600,0.0
20181108_0600-0605,0.0
20181108_0605-0610,0.0
20181108_0610-0615,0.0
20181108_0615-0620,0.0
20181108_0620-0625,0.0
20181108_0625-0630,0.0
20181108_0630-0635,0.0
20181108_0635-0640,0.0
20181108_0640-0645,0.0
20181108_0645-0650,0.0
20181108_0650-0655,0.0
20181108_0655-0700,1.0
20181108_0700-0705,0.0
20181108_0705-0710,0.0
20181108_0710-0715,0.0
20181108_0715-0720,0.0
20181108_0720-0725,0.0
20181108_0725-0730,0.0
20181108_0730-0735,0.0
20181108_0735-0740,0.0
20181108_0740-0745,0.0
20181108_0745-0750,0.0
20181108_0750-0755,0.0
20181108_0755-0800,0.0
20181108_0800-0805,0.0
20181108_0805-0810,0.0
20181108_0810-0815,0.0
20181108_0815-0820,0.0
20181108_0820-0825,0.0
20181108_0825-0830,0.0
20181108_0830-0835,0.0
20181108_0835-0840,0.0
20181108_0840-0845,0.0
20181108_0845-0850,0.0
20181108_0850-0855,0.0
20181108_0855-0900,0.0
20181108_0900-0905,0.0
20181108_0905-0910,0.0
20181108_0910-0915,0.0
20181108_0915-0920,0.0
20181108_0920-0925,0.0
20181108_0925-0930,0.0
20181108_0930-0935,0.0
20181108_0935-0940,0.0
20181108_0940-0945,0.0
20181108_0945-0950,0.0
20181108_0950-0955,0.0
20181108_0955-1000,0.0
20181108_1000-1005,0.0
20181108_1005-1010,0.0
20181108_1010-1015,0.0
20181108_1015-1020,0.0
20181108_1020-1025,0.0
20181108_1025-1030,0.0
20181108_1030-1035,0.0
20181108_1035-1040,0.0
20181108_1040-1045,0.0
20181108_1045-1050,0.0
20181108_1050-1055,0.0
20181108_1055-1100,0.0
20181108_1100-1105,0.0
20181108_1105-1110,0.0
20181108_1110-1115,0.0
20181108_1115-1120,0.0
20181108_1120-1125,0.0
20181108_1125-1130,0.0
20181108_1130-1135,0.0
20181108_1135-1140,0.0
20181108_1140-1145,0.0
20181108_1145-1150,0.0
20181108_1150-1155,0.0
20181108_1155-1200,0.0
20181108_1200-1205,0.0
20181108_1205-1210,0.0
20181108_1210-1215,0.0
20181108_1215-1220,0.0
20181108_1220-1225,0.0
20181108_1225-1230,0.0
20181108_1230-1235,0.0
20181108_1235-1240,0.0
20181108_1240-1245,0.0
20181108_1245-1250,0.0
20181108_1250-1255,0.0
20181108_1255-1300,0.0
20181108_1300-1305,0.0
20181108_1305-1310,0.0
20181108_1310-1315,0.0
20181108_1315-1320,0.0
20181108_1320-1325,0.0
20181108_1325-1330,0.0
20181108_1330-1335,0.0
20181108_1335-1340,0.0
20181108_1340-1345,0.0
20181108_1345-1350,0.0
20181108_1350-1355,0.0
20181108_1355-1400,0.0
20181108_1400-1405,0.0
20181108_1405-1410,0.0
20181108_1410-1415,0.0
20181108_1415-1420,0.0
20181108_1420-1425,0.0
20181108_1425-1430,0.0
20181108_1430-1435,0.0
20181108_1435-1440,0.0
20181108_1440-1445,0.0
20181108_1445-1450,0.0
20181108_1450-1455,0.0
20181108_1455-1500,0.0
20181108_1500-1505,0.0
20181108_1505-1510,0.0
20181108_1510-1515,0.0
20181108_1515-1520,0.0
20181108_1520-1525,0.0
20181108_1525-1530,0.0
20181108_1530-1535,0.0
20181108_1535-1540,0.0
20181108_1540-1545,0.0
20181108_1545-1550,0.0
20181108_1550-1555,0.0
20181108_1555-1600,0.0
20181108_1600-1605,0.0
20181108_1605-1610,0.0
20181108_1610-1615,0.0
20181108_1615-1620,0.0
20181108_1620-1625,0.0
20181108_1625-1630,0.0
20181108_1630-1635,0.0
20181108_1635-1640,0.0
20181108_1640-1645,0.0
20181108_1645-1650,0.0
20181108_1650-1655,0.0
20181108_1655-1700,0.0
20181108_1700-1705,0.0
20181108_1705-1710,0.0
20181108_1710-1715,0.0
20181108_1715-1720,0.0
20181108_1720-1725,0.0
20181108_1725-1730,0.0
20181108_1730-1735,0.0
20181108_1735-1740,0.0
20181108_1740-1745,0.0
20181108_1745-1750,0.0
20181108_1750-1755,0.0
20181108_1755-1800,0.0
20181108_1800-1805,0.0
20181108_1805-1810,0.0
20181108_1810-1815,0.0
20181108_1815-1820,0.0
20181108_1820-1825,0.0
20181108_1825-1830,0.0
20181108_1830-1835,0.0
20181108_1835-1840,0.0
20181108_1840-1845,0.0
20181108_1845-1850,0.0
20181108_1850-1855,0.0
20181108_1855-1900,0.0
20181108_1900-1905,0.0
20181108_1905-1910,0.0
20181108_1910-1915,0.0
20181108_1915-1920,0.0
20181108_1920-1925,0.0
20181108_1925-1930,0.0
20181108_1930-1935,0.0
20181108_1935-1940,0.0
20181108_1940-1945,0.0
20181108_1945-1950,0.0
20181108_1950-1955,0.0
20181108_1955-2000,0.0
20181108_2000-2005,0.0
20181108_2005-2010,0.0
20181108_2010-2015,0.0
20181108_2015-2020,0.0
20181108_2020-2025,0.0
20181108_2025-2030,0.0
20181108_2030-2035,0.0
20181108_2035-2040,0.0
20181108_2040-2045,0.0
20181108_2045-2050,0.0
20181108_2050-2055,0.0
20181108_2055-2100,0.0
20181108_2100-2105,0.0
20181108_2105-2110,0.0
20181108_2110-2115,0.0
20181108_2115-2120,0.0
20181108_2120-2125,0.0
20181108_2125-2130,0.0
20181108_2130-2135,0.0
20181108_2135-2140,0.0
20181108_2140-2145,0.0
20181108_2145-2150,0.0
20181108_2150-2155,0.0
20181108_2155-2200,0.0
20181108_2200-2205,0.0
20181108_2205-2210,0.0
20181108_2210-2215,0.0
20181108_2215-2220,0.0
20181108_2220-2225,0.0
20181108_2225-2230,0.0
20181108_2230-2235,0.0
20181108_2235-2240,0.0
20181108_2240-2245,0.0
20181108_2245-2250,0.0
20181108_2250-2255,0.0
20181108_2255-2300,0.0
20181108_2300-2305,1.0
20181108_2305-2310,0.0
20181108_2310-2315,0.0
20181108_2315-2320,0.0
20181108_2320-2325,0.0
20181108_2325-2330,0.0
20181108_2330-2335,0.0
20181108_2335-2340,0.0
20181108_2340-2345,0.0
20181108_2345-2350,0.0
20181108_2350-2355,0.0
20181108_2355-0000,0.0
20181109_0000-0005,0.0
20181109_0005-0010,0.0
20181109_0010-0015,0.0
20181109_0015-0020,0.0
20181109_0020-0025,0.0
20181109_0025-0030,0.0
20181109_0030-0035,0.0
20181109_0035-0040,0.0
20181109_0040-0045,0.0
20181109_0045-0050,0.0
20181109_0050-0055,0.0
20181109_0055-0100,0.0
20181109_0100-0105,0.0
20181109_0105-0110,0.0
20181109_0110-0115,0.0
20181109_0115-0120,0.0
20181109_0120-0125,0.0
20181109_0125-0130,0.0
20181109_0130-0135,0.0
20181109_0135-0140,0.0
20181109_0140-0145,0.0
20181109_0145-0150,0.0
20181109_0150-0155,0.0
20181109_0155-0200,0.0
20181109_0200-0205,0.0
20181109_0205-0210,0.0
20181109_0210-0215,0.0
20181109_0215-0220,0.0
20181109_0220-0225,0.0
20181109_0225-0230,0.0
20181109_0230-0235,0.0
20181109_0235-0240,0.0
20181109_0240-0245,0.0
20181109_0245-0250,0.0
20181109_0250-0255,0.0
20181109_0255-0300,0.0
20181109_0300-0305,0.0
20181109_0305-0310,0.0
20181109_0310-0315,0.0
20181109_0315-0320,0.0
20181109_0320-0325,0.0
20181109_0325-0330,0.0
20181109_0330-0335,0.0
20181109_0335-0340,0.0
20181109_0340-0345,0.0
20181109_0345-0350,0.0
20181109_0350-0355,0.0
20181109_0355-0400,0.0
20181109_0400-0405,0.0
20181109_0405-0410,0.0
20181109_0410-0415,0.0
20181109_0415-0420,0.0
20181109_0420-0425,0.0
20181109_0425-0430,0.0
20181109_0430-0435,1.0
20181109_0435-0440,1.0
20181109_0440-0445,0.0
20181109_0445-0450,0.0
20181109_0450-0455,0.0
20181109_0455-0500,0.0
20181109_0500-0505,0.0
20181109_0505-0510,0.0
20181109_0510-0515,0.0
20181109_0515-0520,0.0
20181109_0520-0525,0.0
20181109_0525-0530,0.0
20181109_0530-0535,0.0
20181109_0535-0540,0.0
20181109_0540-0545,0.0
20181109_0545-0550,0.0
20181109_0550-0555,0.0
20181109_0555-0600,1.0
20181109_0600-0605,0.0
20181109_0605-0610,0.0
20181109_0610-0615,0.0
20181109_0615-0620,0.0
20181109_0620-0625,0.0
20181109_0625-0630,0.0
20181109_0630-0635,0.0
20181109_0635-0640,0.0
20181109_0640-0645,0.0
20181109_0645-0650,0.0
20181109_0650-0655,0.0
20181109_0655-0700,0.0
20181109_0700-0705,0.0
20181109_0705-0710,0.0
20181109_0710-0715,0.0
20181109_0715-0720,0.0
20181109_0720-0725,0.0
20181109_0725-0730,0.0
20181109_0730-0735,0.0
20181109_0735-0740,0.0
20181109_0740-0745,0.0
20181109_0745-0750,0.0
20181109_0750-0755,0.0
20181109_0755-0800,0.0
20181109_0800-0805,0.0
20181109_0805-0810,0.0
20181109_0810-0815,1.0
20181109_0815-0820,0.0
20181109_0820-0825,0.0
20181109_0825-0830,0.0
20181109_0830-0835,0.0
20181109_0835-0840,0.0
20181109_0840-0845,0.0
20181109_0845-0850,0.0
20181109_0850-0855,0.0
20181109_0855-0900,0.0
20181109_0900-0905,0.0
20181109_0905-0910,0.0
20181109_0910-0915,0.0
20181109_0915-0920,0.0
20181109_0920-0925,0.0
20181109_0925-0930,0.0
20181109_0930-0935,0.0
20181109_0935-0940,0.0
20181109_0940-0945,0.0
20181109_0945-0950,0.0
20181109_0950-0955,0.0
20181109_0955-1000,0.0
20181109_1000-1005,0.0
20181109_1005-1010,0.0
20181109_1010-1015,0.0
20181109_1015-1020,0.0
20181109_1020-1025,0.0
20181109_1025-1030,0.0
20181109_1030-1035,0.0
20181109_1035-1040,0.0
20181109_1040-1045,0.0
20181109_1045-1050,0.0
20181109_1050-1055,0.0
20181109_1055-1100,0.0
20181109_1100-1105,0.0
20181109_1105-1110,0.0
20181109_1110-1115,0.0
20181109_1115-1120,0.0
20181109_1120-1125,0.0
20181109_1125-1130,0.0
20181109_1130-1135,0.0
20181109_1135-1140,0.0
20181109_1140-1145,0.0
20181109_1145-1150,0.0
20181109_1150-1155,0.0
20181109_1155-1200,0.0
20181109_1200-1205,0.0
20181109_1205-1210,0.0
20181109_1210-1215,0.0
20181109_1215-1220,0.0
20181109_1220-1225,0.0
20181109_1225-1230,0.0
20181109_1230-1235,0.0
20181109_1235-1240,0.0
20181109_1240-1245,0.0
20181109_1245-1250,0.0
20181109_1250-1255,0.0
20181109_1255-1300,0.0
20181109_1300-1305,0.0
20181109_1305-1310,0.0
20181109_1310-1315,0.0
20181109_1315-1320,0.0
20181109_1320-1325,0.0
20181109_1325-1330,0.0
20181109_1330-1335,0.0
20181109_1335-1340,0.0
20181109_1340-1345,0.0
20181109_1345-1350,0.0
20181109_1350-1355,0.0
20181109_1355-1400,0.0
20181109_1400-1405,0.0
20181109_1405-1410,0.0
20181109_1410-1415,0.0
20181109_1415-1420,0.0
20181109_1420-1425,0.0
20181109_1425-1430,0.0
20181109_1430-1435,0.0
20181109_1435-1440,0.0
20181109_1440-1445,0.0
20181109_1445-1450,0.0
20181109_1450-1455,0.0
20181109_1455-1500,0.0
20181109_1500-1505,0.0
20181109_1505-1510,0.0
20181109_1510-1515,0.0
20181109_1515-1520,0.0
20181109_1520-1525,0.0
20181109_1525-1530,0.0
20181109_1530-1535,0.0
20181109_1535-1540,0.0
20181109_1540-1545,0.0
20181109_1545-1550,0.0
20181109_1550-1555,0.0
20181109_1555-1600,0.0
20181109_1600-1605,0.0
20181109_1605-1610,0.0
20181109_1610-1615,0.0
20181109_1615-1620,0.0
20181109_1620-1625,0.0
20181109_1625-1630,0.0
20181109_1630-1635,0.0
20181109_1635-1640,0.0
20181109_1640-1645,0.0
20181109_1645-1650,0.0
20181109_1650-1655,0.0
20181109_1655-1700,0.0
20181109_1700-1705,0.0
20181109_1705-1710,0.0
20181109_1710-1715,0.0
20181109_1715-1720,0.0
20181109_1720-1725,0.0
20181109_1725-1730,0.0
20181109_1730-1735,0.0
20181109_1735-1740,0.0
20181109_1740-1745,0.0
20181109_1745-1750,0.0
20181109_1750-1755,0.0
20181109_1755-1800,0.0
20181109_1800-1805,0.0
20181109_1805-1810,0.0
20181109_1810-1815,0.0
20181109_1815-1820,0.0
20181109_1820-1825,0.0
20181109_1825-1830,0.0
20181109_1830-1835,0.0
20181109_1835-1840,0.0
20181109_1840-1845,0.0
20181109_1845-1850,0.0
20181109_1850-1855,0.0
20181109_1855-1900,0.0
20181109_1900-1905,0.0
20181109_1905-1910,0.0
20181109_1910-1915,0.0
20181109_1915-1920,0.0
20181109_1920-1925,0.0
20181109_1925-1930,0.0
20181109_1930-1935,0.0
20181109_1935-1940,0.0
20181109_1940-1945,0.0
20181109_1945-1950,0.0
20181109_1950-1955,0.0
20181109_1955-2000,0.0
20181109_2000-2005,0.0
20181109_2005-2010,0.0
20181109_2010-2015,0.0
20181109_2015-2020,0.0
20181109_2020-2025,0.0
20181109_2025-2030,0.0
20181109_2030-2035,0.0
20181109_2035-2040,0.0
20181109_2040-2045,0.0
20181109_2045-2050,0.0
20181109_2050-2055,0.0
20181109_2055-2100,0.0
20181109_2100-2105,0.0
20181109_2105-2110,0.0
20181109_2110-2115,0.0
20181109_2115-2120,0.0
20181109_2120-2125,0.0
20181109_2125-2130,0.0
20181109_2130-2135,0.0
20181109_2135-2140,0.0
20181109_2140-2145,0.0
20181109_2145-2150,0.0
20181109_2150-2155,0.0
20181109_2155-2200,0.0
20181109_2200-2205,0.0
20181109_2205-2210,0.0
20181109_2210-2215,0.0
20181109_2215-2220,0.0
20181109_2220-2225,0.0
20181109_2225-2230,0.0
20181109_2230-2235,0.0
20181109_2235-2240,0.0
20181109_2240-2245,0.0
20181109_2245-2250,0.0
20181109_2250-2255,0.0
20181109_2255-2300,1.0
20181109_2300-2305,1.0
20181109_2305-2310,1.0
20181109_2310-2315,0.0
20181109_2315-2320,0.0
20181109_2320-2325,0.0
20181109_2325-2330,0.0
20181109_2330-2335,0.0
20181109_2335-2340,0.0
20181109_2340-2345,0.0
20181109_2345-2350,0.0
20181109_2350-2355,0.0
20181109_2355-0000,0.0
20181110_0000-0005,0.0
20181110_0005-0010,0.0
20181110_0010-0015,0.0
20181110_0015-0020,0.0
20181110_0020-0025,0.0
20181110_0025-0030,0.0
20181110_0030-0035,0.0
20181110_0035-0040,0.0
20181110_0040-0045,0.0
20181110_0045-0050,0.0
20181110_0050-0055,0.0
20181110_0055-0100,0.0
20181110_0100-0105,0.0
20181110_0105-0110,0.0
20181110_0110-0115,0.0
20181110_0115-0120,0.0
20181110_0120-0125,0.0
20181110_0125-0130,0.0
20181110_0130-0135,0.0
20181110_0135-0140,0.0
20181110_0140-0145,0.0
20181110_0145-0150,0.0
20181110_0150-0155,0.0
20181110_0155-0200,0.0
20181110_0200-0205,0.0
20181110_0205-0210,0.0
20181110_0210-0215,0.0
20181110_0215-0220,0.0
20181110_0220-0225,0.0
20181110_0225-0230,0.0
20181110_0230-0235,0.0
20181110_0235-0240,0.0
20181110_0240-0245,0.0
20181110_0245-0250,0.0
20181110_0250-0255,0.0
20181110_0255-0300,0.0
20181110_0300-0305,0.0
20181110_0305-0310,0.0
20181110_0310-0315,0.0
20181110_0315-0320,0.0
20181110_0320-0325,0.0
20181110_0325-0330,0.0
20181110_0330-0335,0.0
20181110_0335-0340,0.0
20181110_0340-0345,0.0
20181110_0345-0350,1.0
20181110_0350-0355,0.0
20181110_0355-0400,0.0
20181110_0400-0405,0.0
20181110_0405-0410,0.0
20181110_0410-0415,0.0
20181110_0415-0420,0.0
20181110_0420-0425,0.0
20181110_0425-0430,0.0
20181110_0430-0435,0.0
20181110_0435-0440,1.0
20181110_0440-0445,0.0
20181110_0445-0450,0.0
20181110_0450-0455,0.0
20181110_0455-0500,0.0
20181110_0500-0505,0.0
20181110_0505-0510,0.0
20181110_0510-0515,0.0
20181110_0515-0520,0.0
20181110_0520-0525,0.0
20181110_0525-0530,0.0
20181110_0530-0535,0.0
20181110_0535-0540,0.0
20181110_0540-0545,0.0
20181110_0545-0550,0.0
20181110_0550-0555,0.0
20181110_0555-0600,0.0
20181110_0600-0605,0.0
20181110_0605-0610,0.0
20181110_0610-0615,0.0
20181110_0615-0620,0.0
20181110_0620-0625,0.0
20181110_0625-0630,0.0
20181110_0630-0635,1.0
20181110_0635-0640,0.0
20181110_0640-0645,1.0
20181110_0645-0650,0.0
20181110_0650-0655,0.0
20181110_0655-0700,0.0
20181110_0700-0705,0.0
20181110_0705-0710,0.0
20181110_0710-0715,0.0
20181110_0715-0720,0.0
20181110_0720-0725,0.0
20181110_0725-0730,0.0
20181110_0730-0735,0.0
20181110_0735-0740,0.0
20181110_0740-0745,0.0
20181110_0745-0750,0.0
20181110_0750-0755,0.0
20181110_0755-0800,0.0
20181110_0800-0805,0.0
20181110_0805-0810,0.0
20181110_0810-0815,0.0
20181110_0815-0820,0.0
20181110_0820-0825,0.0
20181110_0825-0830,0.0
20181110_0830-0835,0.0
20181110_0835-0840,0.0
20181110_0840-0845,0.0
20181110_0845-0850,0.0
20181110_0850-0855,0.0
20181110_0855-0900,0.0
20181110_0900-0905,0.0
20181110_0905-0910,0.0
20181110_0910-0915,0.0
20181110_0915-0920,0.0
20181110_0920-0925,0.0
20181110_0925-0930,0.0
20181110_0930-0935,0.0
20181110_0935-0940,0.0
20181110_0940-0945,0.0
20181110_0945-0950,0.0
20181110_0950-0955,0.0
20181110_0955-1000,0.0
20181110_1000-1005,0.0
20181110_1005-1010,0.0
20181110_1010-1015,0.0
20181110_1015-1020,0.0
20181110_1020-1025,0.0
20181110_1025-1030,0.0
20181110_1030-1035,0.0
20181110_1035-1040,0.0
20181110_1040-1045,0.0
20181110_1045-1050,0.0
20181110_1050-1055,0.0
20181110_1055-1100,0.0
20181110_1100-1105,0.0
20181110_1105-1110,0.0
20181110_1110-1115,0.0
20181110_1115-1120,0.0
20181110_1120-1125,0.0
20181110_1125-1130,0.0
20181110_1130-1135,0.0
20181110_1135-1140,0.0
20181110_1140-1145,0.0
20181110_1145-1150,0.0
20181110_1150-1155,0.0
20181110_1155-1200,0.0
20181110_1200-1205,0.0
20181110_1205-1210,0.0
20181110_1210-1215,0.0
20181110_1215-1220,0.0
20181110_1220-1225,0.0
20181110_1225-1230,0.0
20181110_1230-1235,0.0
20181110_1235-1240,0.0
20181110_1240-1245,0.0
20181110_1245-1250,0.0
20181110_1250-1255,0.0
20181110_1255-1300,0.0
20181110_1300-1305,0.0
20181110_1305-1310,0.0
20181110_1310-1315,0.0
20181110_1315-1320,0.0
20181110_1320-1325,0.0
20181110_1325-1330,0.0
20181110_1330-1335,0.0
20181110_1335-1340,0.0
20181110_1340-1345,0.0
20181110_1345-1350,0.0
20181110_1350-1355,0.0
20181110_1355-1400,0.0
20181110_1400-1405,0.0
20181110_1405-1410,0.0
20181110_1410-1415,0.0
20181110_1415-1420,0.0
20181110_1420-1425,0.0
20181110_1425-1430,0.0
20181110_1430-1435,0.0
20181110_1435-1440,0.0
20181110_1440-1445,0.0
20181110_1445-1450,0.0
20181110_1450-1455,0.0
20181110_1455-1500,0.0
20181110_1500-1505,0.0
20181110_1505-1510,0.0
20181110_1510-1515,0.0
20181110_1515-1520,0.0
20181110_1520-1525,0.0
20181110_1525-1530,0.0
20181110_1530-1535,0.0
20181110_1535-1540,0.0
20181110_1540-1545,0.0
20181110_1545-1550,0.0
20181110_1550-1555,0.0
20181110_1555-1600,0.0
20181110_1600-1605,0.0
20181110_1605-1610,0.0
20181110_1610-1615,0.0
20181110_1615-1620,0.0
20181110_1620-1625,0.0
20181110_1625-1630,0.0
20181110_1630-1635,0.0
20181110_1635-1640,0.0
20181110_1640-1645,0.0
20181110_1645-1650,0.0
20181110_1650-1655,0.0
20181110_1655-1700,0.0
20181110_1700-1705,0.0
20181110_1705-1710,0.0
20181110_1710-1715,0.0
20181110_1715-1720,0.0
20181110_1720-1725,0.0
20181110_1725-1730,0.0
20181110_1730-1735,0.0
20181110_1735-1740,0.0
20181110_1740-1745,0.0
20181110_1745-1750,0.0
20181110_1750-1755,0.0
20181110_1755-1800,0.0
20181110_1800-1805,0.0
20181110_1805-1810,0.0
20181110_1810-1815,0.0
20181110_1815-1820,0.0
20181110_1820-1825,0.0
20181110_1825-1830,0.0
20181110_1830-1835,0.0
20181110_1835-1840,0.0
20181110_1840-1845,0.0
20181110_1845-1850,0.0
