Timestamp,Svr_detect,Svr_connect,Ss_request,Ss_Established
20211107_2220-2230,0,2,5,18
20211107_2230-2240,0,2,5,14
20211107_2240-2250,0,2,1,16
20211107_2250-2300,0,2,2,11
20211107_2300-2310,0,2,1,8
20211107_2310-2320,0,2,2,9
20211107_2320-2330,0,2,2,19
20211107_2330-2340,0,2,3,28
20211107_2340-2350,0,2,3,33
20211107_2350-0000,0,2,3,28
20211108_0000-0010,0,2,3,17
20211108_0010-0020,0,2,1,17
20211108_0020-0030,0,2,0,14
20211108_0030-0040,0,2,2,15
20211108_0040-0050,0,2,1,17
20211108_0050-0100,0,2,2,16
20211108_0100-0110,0,2,3,9
20211108_0110-0120,0,1,3,7
20211108_0120-0130,0,2,3,10
20211108_0130-0140,0,1,1,11
20211108_0140-0150,0,2,1,12
20211108_0150-0200,0,2,2,13
20211108_0200-0210,0,1,3,11
20211108_0210-0220,0,2,2,7
20211108_0220-0230,0,2,2,7
20211108_0230-0240,0,2,2,12
20211108_0240-0250,0,2,3,15
20211108_0250-0300,0,2,1,14
20211108_0300-0310,0,2,0,11
20211108_0310-0320,0,1,2,9
20211108_0320-0330,0,2,3,8
20211108_0330-0340,0,2,5,3
20211108_0340-0350,0,2,4,4
20211108_0350-0400,0,2,1,3
20211108_0400-0410,0,2,0,5
20211108_0410-0420,0,2,1,8
20211108_0420-0430,0,2,2,9
20211108_0430-0440,0,2,2,8
20211108_0440-0450,0,2,4,6
20211108_0450-0500,0,2,3,7
20211108_0500-0510,0,2,4,3
20211108_0510-0520,0,1,2,7
20211108_0520-0530,0,2,2,12
20211108_0530-0540,0,2,2,10
20211108_0540-0550,0,2,2,15
20211108_0550-0600,0,2,2,17
20211108_0600-0610,0,2,2,27
20211108_0610-0620,0,2,2,22
20211108_0620-0630,0,2,3,30
20211108_0630-0640,0,2,2,34
20211108_0640-0650,0,2,1,59
20211108_0650-0700,0,2,1,65
20211108_0700-0710,0,2,3,72
20211108_0710-0720,0,1,3,64
20211108_0720-0730,0,2,3,48
20211108_0730-0740,0,2,1,28
20211108_0740-0750,0,2,2,11
20211108_0750-0800,0,2,2,7
20211108_0800-0810,0,2,4,7
20211108_0810-0820,0,2,3,8
20211108_0820-0830,1,2,1,8
20211108_0830-0840,0,2,1,13
20211108_0840-0850,0,2,1,18
20211108_0850-0900,0,2,2,19
20211108_0900-0910,1,2,3,19
20211108_0910-0920,0,1,2,29
20211108_0920-0930,0,2,2,17
20211108_0930-0940,0,2,4,10
20211108_0940-0950,0,2,3,18
20211108_0950-1000,0,2,3,24
20211108_1000-1010,0,2,0,21
20211108_1010-1020,0,2,1,20
20211108_1020-1030,0,2,1,29
20211108_1030-1040,0,2,3,27
20211108_1040-1050,0,2,2,40
20211108_1050-1100,0,2,3,33
20211108_1100-1110,1,1,2,26
20211108_1110-1120,0,2,2,25
20211108_1120-1130,0,2,0,24
20211108_1130-1140,0,2,2,31
20211108_1140-1150,0,2,2,23
20211108_1150-1200,0,2,2,13
20211108_1200-1210,0,2,2,8
20211108_1210-1220,0,2,3,12
20211108_1220-1230,0,2,4,12
20211108_1230-1240,0,2,4,23
20211108_1240-1250,0,2,1,21
20211108_1250-1300,0,2,1,23
20211108_1300-1310,0,2,0,28
20211108_1310-1320,0,2,3,59
20211108_1320-1330,0,2,3,56
20211108_1330-1340,0,2,5,55
20211108_1340-1350,0,2,2,23
20211108_1350-1400,0,2,2,26
20211108_1400-1410,0,2,1,18
20211108_1410-1420,0,2,2,26
20211108_1420-1430,0,1,1,33
20211108_1430-1440,0,2,1,53
20211108_1440-1450,0,2,2,48
20211108_1450-1500,0,2,2,37
20211108_1500-1510,0,2,4,24
20211108_1510-1520,0,2,3,26
20211108_1520-1530,0,1,2,31
20211108_1530-1540,1,2,0,27
20211108_1540-1550,0,2,0,28
20211108_1550-1600,0,2,2,19
20211108_1600-1610,0,2,3,18
20211108_1610-1620,0,2,3,17
20211108_1620-1630,0,2,3,24
20211108_1630-1640,0,2,2,22
20211108_1640-1650,0,2,2,19
20211108_1650-1700,0,2,2,15
20211108_1700-1710,0,1,2,14
20211108_1710-1720,0,2,0,13
20211108_1720-1730,0,2,1,19
20211108_1730-1740,0,2,1,28
20211108_1740-1750,0,2,6,22
20211108_1750-1800,0,2,4,17
20211108_1800-1810,0,2,4,25
20211108_1810-1820,0,2,1,38
20211108_1820-1830,0,2,1,42
20211108_1830-1840,0,2,1,35
20211108_1840-1850,0,2,3,27
20211108_1850-1900,0,2,2,32
20211108_1900-1910,0,1,4,21
20211108_1910-1920,1,2,3,28
20211108_1920-1930,0,2,3,21
20211108_1930-1940,0,2,2,19
20211108_1940-1950,0,2,2,21
20211108_1950-2000,0,2,0,16
20211108_2000-2010,0,2,3,18
20211108_2010-2020,1,2,3,11
20211108_2020-2030,0,2,3,15
20211108_2030-2040,0,2,3,13
20211108_2040-2050,0,2,1,12
20211108_2050-2100,0,2,2,16
20211108_2100-2110,0,1,2,19
20211108_2110-2120,0,2,2,12
20211108_2120-2130,0,2,3,22
20211108_2130-2140,0,2,1,18
20211108_2140-2150,0,2,1,27
20211108_2150-2200,0,2,3,28
20211108_2200-2210,0,2,4,25
20211108_2210-2220,0,2,3,21
20211108_2220-2230,0,2,2,18
20211108_2230-2240,0,2,3,22
20211108_2240-2250,0,2,1,19
20211108_2250-2300,0,2,0,14
20211108_2300-2310,0,1,2,9
20211108_2310-2320,0,2,3,14
20211108_2320-2330,0,2,3,16
20211108_2330-2340,0,2,3,15
20211108_2340-2350,0,2,2,13
20211108_2350-0000,0,2,2,13
20211109_0000-0010,0,2,1,17
20211109_0010-0020,0,2,0,18
20211109_0020-0030,0,2,0,16
20211109_0030-0040,0,2,3,15
20211109_0040-0050,0,2,5,16
20211109_0050-0100,0,2,4,19
20211109_0100-0110,0,2,3,15
20211109_0110-0120,0,2,0,15
20211109_0120-0130,0,2,1,13
20211109_0130-0140,0,2,1,11
20211109_0140-0150,0,1,2,15
20211109_0150-0200,0,2,2,14
20211109_0200-0210,0,2,3,6
20211109_0210-0220,0,2,2,4
20211109_0220-0230,0,2,2,8
20211109_0230-0240,0,2,1,6
20211109_0240-0250,0,2,4,5
20211109_0250-0300,0,2,2,5
20211109_0300-0310,0,2,2,9
20211109_0310-0320,0,1,0,7
20211109_0320-0330,0,2,2,9
20211109_0330-0340,0,2,3,7
20211109_0340-0350,0,2,5,2
20211109_0350-0400,0,2,3,3
20211109_0400-0410,0,2,1,6
20211109_0410-0420,1,2,1,9
20211109_0420-0430,0,2,2,10
20211109_0430-0440,0,2,2,7
20211109_0440-0450,0,2,2,5
20211109_0450-0500,0,1,2,5
20211109_0500-0510,0,2,3,6
20211109_0510-0520,0,2,2,10
20211109_0520-0530,0,2,3,11
20211109_0530-0540,0,2,1,10
20211109_0540-0550,0,2,1,11
20211109_0550-0600,0,2,1,18
20211109_0600-0610,0,2,3,24
20211109_0610-0620,0,2,3,52
20211109_0620-0630,0,2,3,66
20211109_0630-0640,0,2,3,67
20211109_0640-0650,0,2,0,46
20211109_0650-0700,0,1,1,26
20211109_0700-0710,0,2,2,17
20211109_0710-0720,0,2,3,17
20211109_0720-0730,0,2,2,26
20211109_0730-0740,0,2,2,25
20211109_0740-0750,0,2,2,19
20211109_0750-0800,0,2,3,10
20211109_0800-0810,0,2,2,21
20211109_0810-0820,0,2,1,23
20211109_0820-0830,0,2,2,29
20211109_0830-0840,0,2,2,21
20211109_0840-0850,0,2,4,17
20211109_0850-0900,0,2,4,18
20211109_0900-0910,0,2,4,19
20211109_0910-0920,0,2,4,23
20211109_0920-0930,0,2,3,21
20211109_0930-0940,0,2,3,22
20211109_0940-0950,0,2,1,22
20211109_0950-1000,0,2,2,15
20211109_1000-1010,0,2,1,24
20211109_1010-1020,0,2,3,32
20211109_1020-1030,0,2,3,31
20211109_1030-1040,0,2,4,29
20211109_1040-1050,0,2,1,31
20211109_1050-1100,0,2,1,28
20211109_1100-1110,0,2,0,17
20211109_1110-1120,0,2,4,18
20211109_1120-1130,0,2,4,30
20211109_1130-1140,0,2,5,23
20211109_1140-1150,0,2,1,25
20211109_1150-1200,0,2,1,22
20211109_1200-1210,0,2,1,22
20211109_1210-1220,0,2,3,18
20211109_1220-1230,0,2,2,14
20211109_1230-1240,0,2,3,12
20211109_1240-1250,0,2,5,20
20211109_1250-1300,0,2,2,19
20211109_1300-1310,0,2,2,25
20211109_1310-1320,0,2,3,24
20211109_1320-1330,0,2,2,25
20211109_1330-1340,0,2,0,29
20211109_1340-1350,0,2,0,21
20211109_1350-1400,0,2,2,24
20211109_1400-1410,0,2,4,35
20211109_1410-1420,0,2,4,53
20211109_1420-1430,0,2,2,60
20211109_1430-1440,0,1,1,55
20211109_1440-1450,0,1,1,36
20211109_1450-1500,0,2,1,22
20211109_1500-1510,0,2,1,15
20211109_1510-1520,0,2,3,22
20211109_1520-1530,0,2,3,16
20211109_1530-1540,0,1,3,15
20211109_1540-1550,0,2,3,16
20211109_1550-1600,0,2,3,24
20211109_1600-1610,0,1,2,24
20211109_1610-1620,0,2,0,21
20211109_1620-1630,0,2,0,23
20211109_1630-1640,0,2,1,23
20211109_1640-1650,0,1,4,17
20211109_1650-1700,0,2,5,22
20211109_1700-1710,0,2,2,14
20211109_1710-1720,0,2,1,14
20211109_1720-1730,0,2,1,18
20211109_1730-1740,0,2,4,25
20211109_1740-1750,0,2,3,25
20211109_1750-1800,0,2,1,27
20211109_1800-1810,1,1,2,28
20211109_1810-1820,0,2,2,24
20211109_1820-1830,0,2,3,23
20211109_1830-1840,0,2,3,24
20211109_1840-1850,1,2,3,15
20211109_1850-1900,1,2,2,14
20211109_1900-1910,1,2,0,9
20211109_1910-1920,1,2,0,14
20211109_1920-1930,1,2,4,8
20211109_1930-1940,1,2,4,10
20211109_1940-1950,0,2,2,9
20211109_1950-2000,0,2,1,10
20211109_2000-2010,0,2,1,9
20211109_2010-2020,0,2,4,13
20211109_2020-2030,0,2,2,9
20211109_2030-2040,0,2,0,11
20211109_2040-2050,0,2,2,15
20211109_2050-2100,0,2,2,16
20211109_2100-2110,0,2,4,21
20211109_2110-2120,0,2,3,20
20211109_2120-2130,0,2,3,29
20211109_2130-2140,0,2,1,24
20211109_2140-2150,0,2,0,24
20211109_2150-2200,0,2,0,16
20211109_2200-2210,0,2,3,12
20211109_2210-2220,0,2,5,14
20211109_2220-2230,0,2,4,17
20211109_2230-2240,0,1,2,17
20211109_2240-2250,0,2,0,18
20211109_2250-2300,0,2,2,12
20211109_2300-2310,0,2,3,13
20211109_2310-2320,0,2,0,12
20211109_2320-2330,0,2,1,12
20211109_2330-2340,0,2,4,19
20211109_2340-2350,0,2,5,12
20211109_2350-0000,0,2,3,11
20211110_0000-0010,0,2,1,12
20211110_0010-0020,0,2,0,17
20211110_0020-0030,0,2,1,18
20211110_0030-0040,0,2,2,16
20211110_0040-0050,0,2,3,12
20211110_0050-0100,0,2,4,14
20211110_0100-0110,0,2,3,18
20211110_0110-0120,0,2,1,20
20211110_0120-0130,0,2,0,11
20211110_0130-0140,0,2,1,5
20211110_0140-0150,0,2,3,8
20211110_0150-0200,0,2,2,10
20211110_0200-0210,0,2,3,11
20211110_0210-0220,0,2,2,8
20211110_0220-0230,0,1,3,7
20211110_0230-0240,0,2,2,2
20211110_0240-0250,0,2,1,5
20211110_0250-0300,0,2,0,10
20211110_0300-0310,0,2,1,8
20211110_0310-0320,0,2,3,3
20211110_0320-0330,0,2,3,3
20211110_0330-0340,0,2,4,6
20211110_0340-0350,0,2,2,6
20211110_0350-0400,0,2,3,5
20211110_0400-0410,0,2,1,3
20211110_0410-0420,0,2,1,3
20211110_0420-0430,0,0,1,5
20211110_0430-0440,0,2,2,8
20211110_0440-0450,0,2,2,5
20211110_0450-0500,0,2,3,5
20211110_0500-0510,0,2,3,5
20211110_0510-0520,0,2,2,5
20211110_0520-0530,0,2,1,8
20211110_0530-0540,0,2,0,5
20211110_0540-0550,0,2,1,5
20211110_0550-0600,0,2,4,18
20211110_0600-0610,0,2,4,26
20211110_0610-0620,0,1,3,39
20211110_0620-0630,0,2,2,42
20211110_0630-0640,0,2,1,46
20211110_0640-0650,0,2,1,47
20211110_0650-0700,0,3,1,25
20211110_0700-0710,0,2,3,22
20211110_0710-0720,0,2,3,12
20211110_0720-0730,0,2,3,18
20211110_0730-0740,0,2,3,16
20211110_0740-0750,0,2,2,17
20211110_0750-0800,0,2,2,18
20211110_0800-0810,0,2,2,14
20211110_0810-0820,0,1,1,18
20211110_0820-0830,0,2,1,18
20211110_0830-0840,0,2,3,18
20211110_0840-0850,0,2,3,18
20211110_0850-0900,0,2,2,12
20211110_0900-0910,0,2,0,18
20211110_0910-0920,0,2,1,14
20211110_0920-0930,0,2,3,14
20211110_0930-0940,0,2,5,13
20211110_0940-0950,0,2,3,11
20211110_0950-1000,0,2,1,13
20211110_1000-1010,1,2,0,19
20211110_1010-1020,0,2,1,19
20211110_1020-1030,0,2,3,19
20211110_1030-1040,0,2,4,23
20211110_1040-1050,0,2,2,29
20211110_1050-1100,0,2,2,29
20211110_1100-1110,0,2,3,28
20211110_1110-1120,0,3,3,25
20211110_1120-1130,0,2,2,15
20211110_1130-1140,0,2,1,19
20211110_1140-1150,0,2,1,16
20211110_1150-1200,0,2,2,18
20211110_1200-1210,0,1,3,14
20211110_1210-1220,0,2,4,13
20211110_1220-1230,0,2,2,13
20211110_1230-1240,0,2,2,4
20211110_1240-1250,0,2,1,7
20211110_1250-1300,0,2,3,11
20211110_1300-1310,0,2,2,13
20211110_1310-1320,0,2,4,16
20211110_1320-1330,0,2,3,21
20211110_1330-1340,0,2,3,20
20211110_1340-1350,0,2,0,28
20211110_1350-1400,0,2,2,37
20211110_1400-1410,0,2,2,48
20211110_1410-1420,0,2,1,57
20211110_1420-1430,0,2,0,47
20211110_1430-1440,0,2,2,35
20211110_1440-1450,0,2,4,17
20211110_1450-1500,0,2,4,14
20211110_1500-1510,0,2,2,14
20211110_1510-1520,0,2,1,9
20211110_1520-1530,0,2,1,21
20211110_1530-1540,0,2,0,24
20211110_1540-1550,0,1,1,25
20211110_1550-1600,0,2,3,17
20211110_1600-1610,0,2,4,14
20211110_1610-1620,0,2,3,17
20211110_1620-1630,0,2,3,11
20211110_1630-1640,0,2,2,13
20211110_1640-1650,0,1,3,12
20211110_1650-1700,0,2,3,10
20211110_1700-1710,0,2,3,10
20211110_1710-1720,0,1,3,12
20211110_1720-1730,0,2,3,15
20211110_1730-1740,0,2,2,11
20211110_1740-1750,0,2,1,15
20211110_1750-1800,0,1,1,14
20211110_1800-1810,0,2,2,13
20211110_1810-1820,0,2,4,18
20211110_1820-1830,0,2,4,23
20211110_1830-1840,0,2,5,23
20211110_1840-1850,1,2,2,19
20211110_1850-1900,0,2,2,21
20211110_1900-1910,0,2,2,13
20211110_1910-1920,0,2,3,18
20211110_1920-1930,0,2,3,18
20211110_1930-1940,0,2,2,35
20211110_1940-1950,0,2,2,25
20211110_1950-2000,0,2,1,24
20211110_2000-2010,0,2,2,11
20211110_2010-2020,0,2,3,9
20211110_2020-2030,0,2,3,11
20211110_2030-2040,0,2,2,10
20211110_2040-2050,0,2,0,9
20211110_2050-2100,0,2,2,4
20211110_2100-2110,0,2,3,14
20211110_2110-2120,0,2,4,19
20211110_2120-2130,0,2,3,22
20211110_2130-2140,0,2,2,23
20211110_2140-2150,0,1,1,19
20211110_2150-2200,0,2,2,16
20211110_2200-2210,0,2,1,15
20211110_2210-2220,0,2,2,14
20211110_2220-2230,0,2,3,16
20211110_2230-2240,0,2,3,12
20211110_2240-2250,0,2,1,13
20211110_2250-2300,0,2,2,12
20211110_2300-2310,0,2,2,10
20211110_2310-2320,0,2,3,14
20211110_2320-2330,0,2,1,15
20211110_2330-2340,0,2,4,18
20211110_2340-2350,0,2,4,25
20211110_2350-0000,0,2,2,25
20211111_0000-0010,0,2,1,22
20211111_0010-0020,0,2,1,19
20211111_0020-0030,0,2,2,18
20211111_0030-0040,0,2,4,19
20211111_0040-0050,0,2,3,16
20211111_0050-0100,0,2,1,13
20211111_0100-0110,0,2,1,15
20211111_0110-0120,0,2,1,10
20211111_0120-0130,0,2,2,17
20211111_0130-0140,0,2,2,15
20211111_0140-0150,0,3,3,15
20211111_0150-0200,0,2,3,9
20211111_0200-0210,0,2,2,10
20211111_0210-0220,0,2,1,10
20211111_0220-0230,0,2,2,7
20211111_0230-0240,0,2,2,7
20211111_0240-0250,0,2,2,7
20211111_0250-0300,0,2,2,6
20211111_0300-0310,0,2,4,3
20211111_0310-0320,0,2,3,6
20211111_0320-0330,0,2,3,10
20211111_0330-0340,0,2,0,8
20211111_0340-0350,0,2,1,8
20211111_0350-0400,0,2,1,10
20211111_0400-0410,0,2,3,6
20211111_0410-0420,0,2,3,8
20211111_0420-0430,0,2,2,6
20211111_0430-0440,0,1,3,4
20211111_0440-0450,0,2,1,3
20211111_0450-0500,0,2,2,3
20211111_0500-0510,0,2,4,4
20211111_0510-0520,0,2,2,2
20211111_0520-0530,0,1,2,3
20211111_0530-0540,0,1,2,9
20211111_0540-0550,0,2,3,11
20211111_0550-0600,0,2,3,23
20211111_0600-0610,0,2,4,30
20211111_0610-0620,1,2,2,38
20211111_0620-0630,0,2,1,52
20211111_0630-0640,0,2,2,47
20211111_0640-0650,0,2,3,51
20211111_0650-0700,0,2,3,36
20211111_0700-0710,0,2,1,35
20211111_0710-0720,0,2,1,27
20211111_0720-0730,0,2,2,11
20211111_0730-0740,0,2,3,17
20211111_0740-0750,0,2,2,16
20211111_0750-0800,0,2,2,14
20211111_0800-0810,0,2,2,17
20211111_0810-0820,0,2,1,18
20211111_0820-0830,0,2,1,20
20211111_0830-0840,0,2,2,18
20211111_0840-0850,0,2,4,15
20211111_0850-0900,0,2,4,12
20211111_0900-0910,0,2,3,13
20211111_0910-0920,0,1,2,20
20211111_0920-0930,0,2,1,25
20211111_0930-0940,0,2,1,21
20211111_0940-0950,0,2,1,18
20211111_0950-1000,0,2,2,22
20211111_1000-1010,0,2,2,19
20211111_1010-1020,0,2,4,19
20211111_1020-1030,0,2,3,20
20211111_1030-1040,0,2,2,28
20211111_1040-1050,0,2,1,18
20211111_1050-1100,0,2,1,20
20211111_1100-1110,0,2,3,27
20211111_1110-1120,,,,
20211111_1120-1130,0,2,4,22
20211111_1130-1140,0,2,3,19
20211111_1140-1150,0,2,1,26
20211111_1150-1200,0,2,1,18
20211111_1200-1210,0,2,2,10
20211111_1210-1220,0,2,2,9
20211111_1220-1230,0,2,0,11
20211111_1230-1240,0,2,1,12
20211111_1240-1250,0,2,3,18
20211111_1250-1300,0,2,4,17
20211111_1300-1310,0,2,3,16
20211111_1310-1320,0,2,1,19
20211111_1320-1330,0,3,1,24
20211111_1330-1340,0,3,1,26
20211111_1340-1350,0,3,1,23
20211111_1350-1400,0,3,2,23
20211111_1400-1410,0,3,4,20
20211111_1410-1420,0,2,5,20
20211111_1420-1430,0,2,3,12
20211111_1430-1440,0,2,2,14
20211111_1440-1450,0,2,1,20
20211111_1450-1500,0,2,1,24
20211111_1500-1510,0,1,0,25
20211111_1510-1520,0,2,1,13
20211111_1520-1530,0,2,2,12
20211111_1530-1540,0,2,5,16
20211111_1540-1550,0,2,4,25
20211111_1550-1600,0,2,2,26
20211111_1600-1610,0,2,0,21
20211111_1610-1620,1,2,0,15
20211111_1620-1630,0,2,1,19
20211111_1630-1640,0,2,1,25
20211111_1640-1650,0,2,2,38
20211111_1650-1700,0,1,4,44
20211111_1700-1710,0,2,3,46
20211111_1710-1720,0,2,2,34
20211111_1720-1730,0,1,1,28
20211111_1730-1740,0,2,2,30
20211111_1740-1750,0,2,3,38
20211111_1750-1800,0,2,3,31
20211111_1800-1810,0,2,2,30
20211111_1810-1820,0,2,4,26
20211111_1820-1830,0,2,4,30
20211111_1830-1840,0,2,2,29
20211111_1840-1850,0,2,0,53
20211111_1850-1900,0,1,1,86
20211111_1900-1910,0,2,3,67
20211111_1910-1920,0,2,4,49
20211111_1920-1930,0,2,4,21
20211111_1930-1940,0,2,3,22
20211111_1940-1950,0,2,2,20
20211111_1950-2000,0,2,4,15
20211111_2000-2010,0,2,3,20
20211111_2010-2020,0,2,3,20
20211111_2020-2030,0,2,1,28
20211111_2030-2040,0,2,1,25
20211111_2040-2050,0,2,2,19
20211111_2050-2100,0,2,3,17
20211111_2100-2110,0,2,3,21
20211111_2110-2120,1,2,3,18
20211111_2120-2130,0,2,3,18
20211111_2130-2140,0,2,1,21
20211111_2140-2150,1,2,3,21
20211111_2150-2200,0,2,2,22
20211111_2200-2210,0,2,3,17
20211111_2210-2220,0,2,3,20
20211111_2220-2230,0,2,2,15
20211111_2230-2240,0,2,3,17
20211111_2240-2250,0,2,5,17
20211111_2250-2300,0,2,5,12
20211111_2300-2310,0,2,4,10
20211111_2310-2320,0,2,1,16
20211111_2320-2330,0,2,2,16
20211111_2330-2340,0,2,3,19
20211111_2340-2350,0,2,4,21
20211111_2350-0000,1,2,3,25
20211112_0000-0010,0,2,2,25
20211112_0010-0020,0,2,1,24
20211112_0020-0030,0,2,2,21
20211112_0030-0040,0,2,2,13
20211112_0040-0050,0,1,2,14
20211112_0050-0100,0,2,2,12
20211112_0100-0110,0,2,3,17
20211112_0110-0120,0,2,3,15
20211112_0120-0130,0,2,4,14
20211112_0130-0140,0,2,2,16
20211112_0140-0150,0,2,2,8
20211112_0150-0200,0,2,1,14
20211112_0200-0210,0,2,1,13
20211112_0210-0220,0,2,1,10
20211112_0220-0230,0,2,3,7
20211112_0230-0240,0,3,2,7
20211112_0240-0250,0,2,2,10
20211112_0250-0300,0,3,2,4
20211112_0300-0310,0,3,2,2
20211112_0310-0320,0,2,2,7
20211112_0320-0330,0,2,1,5
20211112_0330-0340,0,2,2,4
20211112_0340-0350,0,2,3,7
20211112_0350-0400,0,2,4,9
20211112_0400-0410,1,2,3,8
20211112_0410-0420,0,2,0,8
20211112_0420-0430,0,2,0,8
20211112_0430-0440,0,2,2,7
20211112_0440-0450,0,1,3,7
20211112_0450-0500,0,2,2,7
20211112_0500-0510,0,2,2,1
20211112_0510-0520,0,2,3,5
20211112_0520-0530,0,2,4,11
20211112_0530-0540,0,2,3,13
20211112_0540-0550,0,1,2,11
20211112_0550-0600,0,2,1,9
20211112_0600-0610,0,2,1,10
20211112_0610-0620,0,1,1,10
20211112_0620-0630,0,2,1,18
20211112_0630-0640,0,2,3,28
20211112_0640-0650,0,2,4,20
20211112_0650-0700,0,2,3,15
20211112_0700-0710,0,2,3,11
20211112_0710-0720,0,2,2,14
20211112_0720-0730,0,2,3,12
20211112_0730-0740,0,2,3,17
20211112_0740-0750,0,2,2,29
20211112_0750-0800,0,2,2,33
20211112_0800-0810,0,2,3,34
20211112_0810-0820,0,2,4,41
20211112_0820-0830,0,2,3,55
20211112_0830-0840,0,2,2,66
20211112_0840-0850,0,2,1,56
20211112_0850-0900,0,2,1,51
20211112_0900-0910,0,2,2,56
20211112_0910-0920,0,2,4,60
20211112_0920-0930,0,2,3,57
20211112_0930-0940,0,2,1,49
20211112_0940-0950,0,2,1,43
20211112_0950-1000,0,2,1,46
20211112_1000-1010,0,2,2,32
20211112_1010-1020,0,2,2,34
20211112_1020-1030,0,2,2,36
20211112_1030-1040,0,2,2,37
20211112_1040-1050,0,2,2,41
20211112_1050-1100,0,2,2,41
20211112_1100-1110,0,2,3,45
20211112_1110-1120,0,2,3,44
20211112_1120-1130,0,2,2,47
20211112_1130-1140,0,2,1,46
20211112_1140-1150,0,2,2,39
20211112_1150-1200,0,2,2,34
20211112_1200-1210,0,2,3,25
20211112_1210-1220,0,2,1,16
20211112_1220-1230,0,2,3,9
20211112_1230-1240,0,2,2,5
20211112_1240-1250,0,2,2,15
20211112_1250-1300,0,2,1,20
20211112_1300-1310,0,2,1,29
20211112_1310-1320,0,2,2,28
20211112_1320-1330,0,3,2,20
20211112_1330-1340,0,3,3,30
20211112_1340-1350,0,3,4,48
20211112_1350-1400,0,3,3,51
20211112_1400-1410,0,3,1,45
20211112_1410-1420,0,2,1,31
20211112_1420-1430,0,2,3,27
20211112_1430-1440,0,1,5,15
20211112_1440-1450,0,2,3,17
20211112_1450-1500,0,2,0,22
20211112_1500-1510,0,2,0,27
20211112_1510-1520,0,2,1,28
20211112_1520-1530,0,2,2,20
20211112_1530-1540,0,2,3,19
20211112_1540-1550,0,2,3,19
20211112_1550-1600,0,2,3,25
20211112_1600-1610,0,2,2,25
20211112_1610-1620,0,2,1,13
20211112_1620-1630,0,2,1,7
20211112_1630-1640,0,1,2,14
20211112_1640-1650,0,2,2,12
20211112_1650-1700,0,2,3,16
20211112_1700-1710,0,1,2,17
20211112_1710-1720,0,2,2,19
20211112_1720-1730,0,2,2,28
20211112_1730-1740,0,2,2,50
20211112_1740-1750,0,2,2,66
20211112_1750-1800,0,2,4,59
20211112_1800-1810,0,2,3,40
20211112_1810-1820,0,2,2,45
20211112_1820-1830,0,2,1,47
20211112_1830-1840,0,0,1,46
20211112_1840-1850,0,2,1,26
20211112_1850-1900,0,2,3,17
20211112_1900-1910,0,1,3,19
20211112_1910-1920,0,2,2,15
20211112_1920-1930,0,2,2,24
20211112_1930-1940,0,2,2,17
20211112_1940-1950,0,2,2,15
20211112_1950-2000,0,2,3,13
20211112_2000-2010,0,2,3,8
20211112_2010-2020,0,2,1,5
20211112_2020-2030,0,2,1,9
20211112_2030-2040,0,1,3,12
20211112_2040-2050,0,2,4,12
20211112_2050-2100,0,2,4,10
20211112_2100-2110,0,2,3,17
20211112_2110-2120,0,2,3,18
20211112_2120-2130,0,2,4,20
20211112_2130-2140,0,2,3,25
20211112_2140-2150,0,2,1,19
20211112_2150-2200,0,2,1,19
20211112_2200-2210,0,2,3,20
20211112_2210-2220,0,2,2,26
20211112_2220-2230,0,2,2,25
20211112_2230-2240,0,1,1,16
20211112_2240-2250,0,2,3,20
20211112_2250-2300,0,2,3,16
20211112_2300-2310,0,2,3,11
20211112_2310-2320,0,2,0,13
20211112_2320-2330,0,2,2,11
20211112_2330-2340,0,2,2,17
20211112_2340-2350,0,2,4,22
20211112_2350-0000,0,2,3,21
20211113_0000-0010,0,2,2,21
20211113_0010-0020,0,2,4,20
20211113_0020-0030,0,2,3,20
20211113_0030-0040,0,2,1,22
20211113_0040-0050,0,2,1,17
20211113_0050-0100,0,2,2,18
20211113_0100-0110,0,2,2,11
20211113_0110-0120,0,2,2,13
20211113_0120-0130,0,2,3,13
20211113_0130-0140,0,2,1,12
20211113_0140-0150,0,2,2,8
20211113_0150-0200,0,2,3,8
20211113_0200-0210,0,2,3,13
20211113_0210-0220,0,2,2,15
20211113_0220-0230,0,1,1,15
20211113_0230-0240,0,2,1,17
20211113_0240-0250,0,2,4,6
20211113_0250-0300,0,2,4,8
20211113_0300-0310,0,2,3,6
20211113_0310-0320,0,3,1,6
20211113_0320-0330,0,2,1,7
20211113_0330-0340,0,2,2,7
20211113_0340-0350,0,2,1,10
20211113_0350-0400,0,2,1,9
20211113_0400-0410,0,2,2,11
20211113_0410-0420,0,2,4,7
20211113_0420-0430,0,2,3,1
20211113_0430-0440,0,2,4,1
20211113_0440-0450,0,2,1,3
20211113_0450-0500,0,2,2,3
20211113_0500-0510,0,3,2,9
20211113_0510-0520,0,2,1,9
20211113_0520-0530,0,2,0,12
20211113_0530-0540,0,2,3,8
20211113_0540-0550,0,2,4,10
20211113_0550-0600,0,1,3,25
20211113_0600-0610,0,2,2,40
20211113_0610-0620,0,2,1,40
20211113_0620-0630,0,2,2,30
20211113_0630-0640,0,2,1,16
20211113_0640-0650,0,2,0,25
20211113_0650-0700,0,1,2,25
20211113_0700-0710,0,2,4,31
20211113_0710-0720,0,2,5,18
20211113_0720-0730,0,1,2,19
20211113_0730-0740,0,2,1,16
